id,journal_text,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,reflection_quality,emotional_state,intensity,cleaned_text,time_of_day_enc,reflection_quality_enc,previous_day_mood_enc,ambience_type_cafe,ambience_type_forest,ambience_type_mountain,ambience_type_ocean,ambience_type_rain,face_emotion_hint_calm_face,face_emotion_hint_happy_face,face_emotion_hint_neutral_face,face_emotion_hint_none,face_emotion_hint_tense_face,face_emotion_hint_tired_face,face_emotion_hint_unknown
1011,for a while i was mostly the same. sleep probably affected it.,35,4.0,5,2,night,restless,vague,neutral,1,for a while i was mostly the same sleep probably affected it,4,0,4,False,False,False,True,False,False,False,False,False,True,False,False
1012,ended up locked in for a bit. ocean audio was nice. not sure why but it shifted.,25,3.5,3,1,afternoon,mixed,vague,focused,1,ended up locked in for a bit ocean audio was nice not sure why but it shifted,2,0,3,True,False,False,False,False,False,False,False,False,False,False,True
1013,honestly i felt clear enough to plan. i had to restart once.,35,3.5,3,1,evening,overwhelmed,clear,focused,1,honestly i felt clear enough to plan i had to restart once,3,2,5,False,True,False,False,False,False,False,False,True,False,False,False
1014,more clear today,18,7.0,2,5,night,overwhelmed,vague,calm,2,more clear today,4,0,5,False,False,False,False,True,True,False,False,False,False,False,False
1015,tired but okay,5,5.0,5,2,morning,overwhelmed,conflicted,overwhelmed,4,tired but okay,1,1,5,False,False,False,True,False,False,False,False,False,False,True,False
1016,mixed honestly,18,6.0,4,4,morning,focused,vague,restless,4,mixed honestly,1,0,1,False,False,False,True,False,False,False,False,False,True,False,False
1017,somehow i felt unable to come down from the day. forest sounds worked for a bit. ...,20,3.5,5,1,afternoon,neutral,clear,overwhelmed,1,somehow i felt unable to come down from the day forest sounds worked for a bit,2,2,2,True,False,False,False,False,False,False,False,False,False,False,True
1018,woke up feeling surprisingly okay. ocean audio was nice.,20,7.0,2,3,morning,neutral,vague,calm,3,woke up feeling surprisingly okay ocean audio was nice,1,0,2,False,False,True,False,False,False,True,False,False,False,False,False
1019,ended up not very different. forest sounds worked for a bit.,10,7.0,2,4,afternoon,overwhelmed,vague,neutral,4,ended up not very different forest sounds worked for a bit,2,0,5,False,False,True,False,False,False,False,False,False,True,False,False
1020,"kind of felt unable to come down from the day, but i had to restart once.",10,8.5,2,3,morning,overwhelmed,vague,overwhelmed,4,kind of felt unable to come down from the day but i had to restart once,1,0,5,False,True,False,False,False,False,False,True,False,False,False,False
1021,somehow i felt more settled. forest sounds worked for a bit. ...,20,3.5,2,1,night,overwhelmed,vague,calm,4,somehow i felt more settled forest sounds worked for a bit,4,0,5,False,False,False,False,True,False,False,False,True,False,False,False
1022,not gonna lie i felt restless even after. ocean audio was nice.,18,8.0,1,1,night,calm,conflicted,restless,4,not gonna lie i felt restless even after ocean audio was nice,4,1,0,False,False,True,False,False,False,True,False,False,False,False,False
1023,i noticed i was in between. i had to restart once.,35,4.0,5,4,afternoon,calm,clear,mixed,5,i noticed i was in between i had to restart once,2,2,0,False,False,True,False,False,False,False,True,False,False,False,False
1024,started off more tired than i expected. i stayed with it anyway.,10,3.5,5,5,afternoon,restless,conflicted,overwhelmed,5,started off more tired than i expected i stayed with it anyway,2,1,4,False,False,False,True,False,False,False,False,True,False,False,False
1025,honestly i felt steady but nothing major. i couldn't tell if it was helping at first.,12,5.0,3,1,afternoon,calm,vague,neutral,3,honestly i felt steady but nothing major i couldnt tell if it was helping at first,2,0,0,True,False,False,False,False,False,False,True,False,False,False,False
1026,started off clear enough to plan. i had to restart once. ...,35,6.0,5,2,night,calm,clear,focused,1,started off clear enough to plan i had to restart once,4,2,0,False,True,False,False,False,False,False,False,False,False,False,True
1027,"honestly i felt not bad but not clear either, but i stayed with it anyway.",12,3.5,5,4,evening,focused,clear,mixed,5,honestly i felt not bad but not clear either but i stayed with it anyway,3,2,1,False,False,False,False,True,False,False,False,False,True,False,False
1028,ended up restless even after. teh rain helped a little. after that i could continue. ...,20,4.0,1,1,morning,calm,conflicted,restless,5,ended up restless even after teh rain helped a little after that i could continue,1,1,0,False,False,True,False,False,False,False,False,False,False,True,False
1029,somehow i felt not very different. i kept thinking about emails.,12,4.0,2,3,afternoon,overwhelmed,clear,neutral,5,somehow i felt not very different i kept thinking about emails,2,2,5,False,True,False,False,False,False,False,False,False,True,False,False
1030,after the session i felt somewhat settled but still uneasy. i stayed with it anyway.,5,8.0,4,1,morning,neutral,vague,mixed,5,after the session i felt somewhat settled but still uneasy i stayed with it anyway,1,0,2,False,True,False,False,False,False,True,False,False,False,False,False
1031,by the end i was restless even after. my breathing slowed for a moment. that part surprised me.,5,6.0,4,4,evening,focused,clear,restless,1,by the end i was restless even after my breathing slowed for a moment that part surprised me,3,2,1,False,False,True,False,False,False,False,True,False,False,False,False
1032,bit restless,12,4.0,1,3,morning,focused,clear,calm,4,bit restless,1,2,1,True,False,False,False,False,True,False,False,False,False,False,False
1033,by the end i was lighter than before. i had to restart once.,12,4.0,3,5,night,calm,conflicted,calm,2,by the end i was lighter than before i had to restart once,4,1,0,False,False,True,False,False,False,False,True,False,False,False,False
1034,"kind of felt not very different, but tehn my mind wandered again.",5,4.0,1,3,afternoon,neutral,clear,neutral,3,kind of felt not very different but tehn my mind wandered again,2,2,2,True,False,False,False,False,False,True,False,False,False,False,False
1035,"woke up feeling a lot quieter inside, but i was more tired than i thought.",4,4.0,5,4,evening,overwhelmed,clear,calm,3,woke up feeling a lot quieter inside but i was more tired than i thought,3,2,5,True,False,False,False,False,False,False,True,False,False,False,False
1036,mind racing,4,4.0,2,3,evening,focused,conflicted,focused,1,mind racing,3,1,1,False,True,False,False,False,False,False,False,False,False,True,False
1037,more clear today,4,3.5,5,4,evening,mixed,vague,calm,2,more clear today,3,0,3,False,True,False,False,False,False,True,False,False,False,False,False
1038,not gonna lie i felt just normal. i stayed with it anyway.,35,5.0,4,2,morning,focused,vague,neutral,4,not gonna lie i felt just normal i stayed with it anyway,1,0,1,False,False,False,False,True,True,False,False,False,False,False,False
1039,honestly i felt a little better and a little off. i was more tired than i thought.,4,8.5,1,4,morning,calm,vague,mixed,1,honestly i felt a little better and a little off i was more tired than i thought,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False
1040,ended up restless even after. ocean audio was nice. tehn it faded again.,25,5.0,2,5,evening,neutral,vague,restless,1,ended up restless even after ocean audio was nice tehn it faded again,3,0,2,False,False,False,False,True,False,True,False,False,False,False,False
1041,still off,12,6.0,5,4,evening,focused,vague,mixed,4,still off,3,0,1,True,False,False,False,False,True,False,False,False,False,False,False
1042,"by the end i was not bad but not clear either, but my breathing slowed for a moment.",4,8.0,5,2,night,focused,vague,mixed,1,by the end i was not bad but not clear either but my breathing slowed for a moment,4,0,1,False,True,False,False,False,False,False,False,True,False,False,False
1043,for a while i was a little better and a little off. the rain helped a little.,30,8.0,2,5,evening,calm,clear,mixed,2,for a while i was a little better and a little off the rain helped a little,3,2,0,True,False,False,False,False,False,False,False,False,False,True,False
1044,not gonna lie i felt unable to settle. i had to restart once. ...,4,7.0,2,3,evening,restless,vague,restless,5,not gonna lie i felt unable to settle i had to restart once,3,0,4,True,False,False,False,False,False,False,False,False,False,True,False
1045,"not gonna lie i felt clear enough to plan, but mountain visuals made it easier to pause.",18,8.0,1,3,night,calm,conflicted,focused,5,not gonna lie i felt clear enough to plan but mountain visuals made it easier to pause,4,1,0,False,False,False,False,True,False,True,False,False,False,False,False
1046,"kind of felt not very different, but ocean audio was nice.",5,6.0,1,2,morning,neutral,clear,neutral,5,kind of felt not very different but ocean audio was nice,1,2,2,False,False,False,True,False,False,False,False,False,False,False,True
1047,somehow i felt fine i guess. it took time to click.,18,8.5,2,1,morning,overwhelmed,vague,neutral,5,somehow i felt fine i guess it took time to click,1,0,5,False,False,False,False,True,False,False,True,False,False,False,False
1048,fine i guess,35,6.0,1,1,night,calm,vague,calm,1,fine i guess,4,0,0,False,False,False,True,False,False,False,False,False,True,False,False
1049,today i was pretty overloaded. i stayed with it anyway.,10,6.0,5,5,morning,focused,conflicted,overwhelmed,5,today i was pretty overloaded i stayed with it anyway,1,1,1,True,False,False,False,False,False,False,True,False,False,False,False
1050,actually helped ...,4,8.0,5,5,afternoon,neutral,vague,focused,3,actually helped,2,0,2,False,False,False,True,False,False,False,True,False,False,False,False
1051,i noticed i was just normal. i had to restart once.,12,3.5,4,3,afternoon,neutral,vague,neutral,3,i noticed i was just normal i had to restart once,2,0,2,False,False,False,True,False,False,False,False,False,False,False,True
1052,more clear today,30,5.0,1,5,afternoon,calm,vague,calm,1,more clear today,2,0,0,False,False,False,False,True,False,True,False,False,False,False,False
1053,hard to focus ...,15,6.0,4,3,evening,overwhelmed,clear,restless,2,hard to focus,3,2,5,False,False,False,True,False,False,False,True,False,False,False,False
1054,by the end i was split between calm and tension. i couldn't tell if it was helping at first.,18,6.0,2,5,afternoon,focused,conflicted,mixed,5,by the end i was split between calm and tension i couldnt tell if it was helping at first,2,1,1,False,False,False,False,True,True,False,False,False,False,False,False
1055,still off ...,20,8.5,2,4,afternoon,restless,vague,overwhelmed,5,still off,2,0,4,False,False,False,True,False,False,False,False,True,False,False,False
1056,"lowkey felt itchy in my head, but sleep probably affected it. ...",25,4.0,3,4,afternoon,mixed,conflicted,restless,3,lowkey felt itchy in my head but sleep probably affected it,2,1,3,False,False,True,False,False,False,False,False,False,True,False,False
1057,kind of felt not very different. sleep probably affected it.,5,8.0,1,1,evening,calm,vague,neutral,5,kind of felt not very different sleep probably affected it,3,0,0,False,False,False,True,False,False,False,False,False,True,False,False
1058,woke up feeling in between. mountain visuals made it easier to pause.,18,7.0,2,2,afternoon,neutral,conflicted,mixed,5,woke up feeling in between mountain visuals made it easier to pause,2,1,2,False,True,False,False,False,False,False,False,False,False,False,True
1059,"lowkey felt pretty even, but this was better than yesterday. ...",12,7.0,5,1,evening,mixed,conflicted,neutral,5,lowkey felt pretty even but this was better than yesterday,3,1,3,False,False,False,False,True,True,False,False,False,False,False,False
